,Open,High,Low,Close,Volume,Dividends,Stock Splits,rolling_mean_5,rolling_std_5,rolling_mean_10,rolling_std_10,rolling_mean_20,rolling_std_20
2014-03-18,16.425638253599427,16.61522466741595,16.403775216013923,16.597421646118164,209647200,0.0,0.0,16.55426445007324,0.1438900703738334,16.586966514587402,0.11300529297481278,16.52916736602783,0.1520368360113843
2014-03-19,16.62428983872372,16.748597440846826,16.522467462324478,16.593055725097656,224756000,0.0,0.0,16.5208438873291,0.09532198929930726,16.583530807495116,0.11215807403122359,16.519625854492187,0.14078130561053942
2014-03-20,16.55026319492887,16.637093185185037,16.470931058984522,16.51309585571289,208398400,0.0,0.0,16.50866279602051,0.09060567285999441,16.57712802886963,0.11437024528294959,16.515799808502198,0.13981553326082471
2014-03-21,16.613979926797718,16.67082517477366,16.43907390939657,16.643339157104492,374046400,0.0,0.0,16.559758758544923,0.07636722663793084,16.584717178344725,0.11616043941388152,16.527699661254882,0.14004746077027486
2014-03-24,16.816690348550967,16.88165564988406,16.711745373755182,16.840740203857422,355700800,0.0,0.0,16.637530517578124,0.12288066436625304,16.610546875,0.14154312874535976,16.545877838134764,0.15584834397781197
2014-03-25,16.91288354038277,17.04562474793679,16.853225976349925,17.021886825561523,282293200,0.0,0.0,16.722423553466797,0.20644947499644292,16.63834400177002,0.1897356823608234,16.581686592102052,0.17840593677894673
2014-03-26,17.069680897159323,17.147139846520435,16.830433376715188,16.859167098999023,299768000,0.0,0.0,16.77564582824707,0.19892539585801353,16.648244857788086,0.19914831206441558,16.616715049743654,0.15864499590281914
2014-03-27,16.866660776792504,16.912887267394204,16.7136177820714,16.78670310974121,222031600,0.0,0.0,16.830367279052734,0.13647604366154123,16.66951503753662,0.20168039341667135,16.63200387954712,0.15960129722680758
2014-03-28,16.813564385789228,16.83292870412363,16.686444449882035,16.767963409423828,200564000,0.0,0.0,16.855292129516602,0.10038840279879463,16.70752544403076,0.17700881091605664,16.648588848114013,0.15536859264594408
2014-03-31,16.84198441167663,16.891333471974683,16.738912681612838,16.76421356201172,168669200,0.0,0.0,16.83998680114746,0.10865496675473152,16.738758659362794,0.15278656310651928,16.66261281967163,0.15233397401289558
2014-04-01,16.796073391756742,16.924444361226517,16.765152867047988,16.917572021484375,200760000,0.0,0.0,16.819123840332033,0.06704315599829573,16.770773696899415,0.15342100597474786,16.678870105743407,0.1615222346070246
2014-04-02,16.940369329070506,16.974726017199472,16.874154681696254,16.9456787109375,180420800,0.0,0.0,16.836426162719725,0.08788481093753361,16.8060359954834,0.14847964136122294,16.694783401489257,0.17155228305837383
2014-04-03,16.90945028336656,16.94411889861559,16.792325275815518,16.828243255615234,162344000,0.0,0.0,16.84473419189453,0.08388149557773998,16.837550735473634,0.10706347215870785,16.707339382171632,0.17167720494594735
2014-04-04,16.860100171102186,16.86603340131708,16.571815574087964,16.610544204711914,275251200,0.0,0.0,16.81325035095215,0.13429394723370625,16.834271240234376,0.11395396759788547,16.709494209289552,0.1700920708524506
2014-04-07,16.491859003215193,16.581811583168722,16.300399306223966,16.349746704101562,289850400,0.0,0.0,16.730356979370118,0.2501069400113975,16.785171890258788,0.19075414005286948,16.697859382629396,0.18641547724160415
2014-04-08,16.40347246918484,16.43251978356003,16.200766784975823,16.348814010620117,243888400,0.0,0.0,16.616605377197267,0.2720488723518839,16.71786460876465,0.21513711767971608,16.678104305267333,0.20159497066637946
2014-04-09,16.323826686996142,16.569009105630954,16.304462366793597,16.56369972229004,206169600,0.0,0.0,16.540209579467774,0.20085474576192525,16.68831787109375,0.21386032202693436,16.66828136444092,0.2021718679730557
2014-04-10,16.574932645524626,16.623657843791907,16.340370798770195,16.350053787231445,239652000,0.0,0.0,16.444571685791015,0.13118051376988285,16.644652938842775,0.23506566652269317,16.657083988189697,0.2135499766174502
2014-04-11,16.21013485653857,16.32976027440745,16.152041900599595,16.229188919067383,271717600,0.0,0.0,16.36830062866211,0.12102664702297576,16.59077548980713,0.26366643333890233,16.649150466918947,0.22662532537878652
2014-04-14,16.30071107929512,16.308831114808978,16.154226839616374,16.293840408325195,205674000,0.0,0.0,16.357119369506837,0.1256630123316248,16.543738174438477,0.2711384394201269,16.641248416900634,0.23640988407423388
2014-04-15,16.249799999819338,16.292588648484877,15.970572874865567,16.177650451660156,266490000,0.0,0.0,16.322886657714843,0.14953719552061728,16.469746017456053,0.25844934225392224,16.620259857177736,0.25814061113490483
2014-04-16,16.180462560986708,16.2754126025896,16.058340090353177,16.210447311401367,214765600,0.0,0.0,16.25223617553711,0.06917317533961055,16.396222877502442,0.20758717894312137,16.60112943649292,0.273955598129839
2014-04-17,16.241369929765177,16.483741689424935,16.216382634528994,16.395662307739258,284334400,0.0,0.0,16.261357879638673,0.0862068088357292,16.352964782714842,0.1423914835317129,16.59525775909424,0.2771812083448509
2014-04-21,16.408161770464876,16.62054885111191,16.36505950492874,16.590253829956055,182548800,0.0,0.0,16.333570861816405,0.16642609898577246,16.35093574523926,0.1384019005227495,16.592603492736817,0.2769506263051042
2014-04-22,16.500913886239843,16.610856281804992,16.44438223404069,16.606796264648438,202563200,0.0,0.0,16.396162033081055,0.202654832110657,16.376640701293944,0.16029539347736485,16.580906295776366,0.2707906997002787
2014-04-23,16.524336983739612,16.588990326943623,16.380349851677867,16.389720916748047,394940000,0.0,0.0,16.43857612609863,0.16399338724719115,16.38073139190674,0.16002810459976638,16.549298000335693,0.25291259073884925
2014-04-24,17.74713000344359,17.803037815964043,17.513503836972408,17.733386993408203,759911600,0.0,0.0,16.7431640625,0.5630716418105237,16.497700119018553,0.45824106749912613,16.593008995056152,0.36151477050340525
2014-04-25,17.632191159135846,17.86519182287072,17.61438979833563,17.863632202148438,390275200,0.0,0.0,17.036758041381837,0.7021223104758688,16.649057960510255,0.6240319559221134,16.646855449676515,0.45895434742492974
2014-04-28,17.8904897516417,18.607296321303746,17.882679973015733,18.555448532104492,669485600,0.0,0.0,17.429796981811524,0.9091974081287151,16.881683921813966,0.8446978130856034,16.736229705810548,0.6270418449300392
2014-04-29,18.54451842847149,18.614481176162176,18.41240104462101,18.500478744506836,337377600,0.0,0.0,17.808533477783204,0.8744115589075817,17.102347755432127,0.9550823679336822,16.823042964935304,0.740963411473541
2014-04-30,18.510161026342544,18.722236066276036,18.421457813556767,18.43051528930664,456640800,0.0,0.0,18.21669235229492,0.38705498760067075,17.327634239196776,0.9781538655722343,16.898690128326415,0.8237299771614255
2014-05-01,18.490168519889313,18.577622355508293,18.314013152356495,18.473928451538086,244048000,0.0,0.0,18.364800643920898,0.2837922938918598,17.55398235321045,0.952459620902057,16.975102615356445,0.8960286918206137
2014-05-02,18.500792910220625,18.558887530350557,18.41864843844738,18.50828742980957,191514400,0.0,0.0,18.493731689453124,0.04597510868794908,17.76524486541748,0.8998325971400527,17.05910482406616,0.9581352914334019
2014-05-05,18.43207752376502,18.77127247111175,18.42770391409916,18.770021438598633,287067200,0.0,0.0,18.53664627075195,0.1339529701529987,17.98322162628174,0.8459788329183223,17.167078685760497,1.0243175760007546
2014-05-06,18.796258785425408,18.877777735028893,18.565444946289062,18.565444946289062,374564400,0.0,0.0,18.5496395111084,0.1327127962315987,18.1790864944458,0.7072582762656595,17.277863597869874,1.0507449519995338
2014-05-07,18.591680689831108,18.655396614688385,18.356805155425423,18.500478744506836,282864400,0.0,0.0,18.563632202148437,0.12010200755473258,18.39016227722168,0.3262348116722968,17.38544683456421,1.0607198581936814
2014-05-08,18.47566798342345,18.669141417756695,18.4175642262683,18.46750259399414,230297200,0.1175,0.0,18.56234703063965,0.12132997283854463,18.463573837280272,0.2306024840353809,17.480636978149413,1.0684902978411095
2014-05-09,18.359143953105928,18.412851345760565,18.22691598001627,18.390552520751953,291597600,0.0,0.0,18.538800048828126,0.14379017756743065,18.516265869140625,0.10340599363499273,17.58266191482544,1.0521483036360335
2014-05-12,18.45180258757369,18.645588047028067,18.448974557757712,18.61952018737793,213208800,0.0,0.0,18.508699798583983,0.0883526244881674,18.522673034667967,0.10798706256539693,17.702178478240967,1.0257425231596475
2014-05-13,18.593446199994467,18.673221446646252,18.552617577648984,18.648723602294922,159737200,0.0,0.0,18.525355529785156,0.10749922316483042,18.537497520446777,0.11457620289609852,17.819922637939452,0.9901106945657132
2014-05-14,18.606941639302704,18.763038358683268,18.58527015915101,18.65216827392578,166404000,0.0,0.0,18.555693435668946,0.11946234436820641,18.55966281890869,0.1130096042110594,17.943648529052734,0.9266657122952809
2014-05-15,18.67824743498537,18.737921194738032,18.469070577448957,18.493568420410156,230846000,0.0,0.0,18.560906600952148,0.11514231888410527,18.561626815795897,0.11151484740317426,18.057804584503174,0.8383339000237915
